Anatomy OBO ID	Anatomy Name	Anatomy Synonym	
ZFA:0001612	pharyngeal arch 1	mandibular arch
ZFA:0001612	pharyngeal arch 1	visceral arch 1
ZFA:0001611	pharyngeal arch 2	hyoid arch
ZFA:0001611	pharyngeal arch 2	visceral arch 2
ZFA:0001276	pharyngeal arch 2 skeleton	hyoid bars
ZFA:0001606	pharyngeal arch 3	visceral arch 3
ZFA:0001606	pharyngeal arch 3	gill arch 1
ZFA:0001606	pharyngeal arch 3	branchial arch 1
ZFA:0001613	pharyngeal arch 3-7	branchial bars
ZFA:0001613	pharyngeal arch 3-7	branchial arches
ZFA:0001613	pharyngeal arch 3-7	branchial arch
ZFA:0001613	pharyngeal arch 3-7	branchial bar
ZFA:0001613	pharyngeal arch 3-7	visceral arches 3-7
ZFA:0001613	pharyngeal arch 3-7	gill arches 1-5
ZFA:0001613	pharyngeal arch 3-7	gill arch
ZFA:0000095	pharyngeal arch 3-7 skeleton	branchial arch skeleton
ZFA:0000095	pharyngeal arch 3-7 skeleton	gill arches 1-5 skeleton
ZFA:0001228	pharyngeal arch 3 skeleton	visceral arch 3 skeleton
ZFA:0001228	pharyngeal arch 3 skeleton	gill arch 1 skeleton
ZFA:0001228	pharyngeal arch 3 skeleton	branchial arch 1 skeleton
ZFA:0001607	pharyngeal arch 4	gill arch 2
ZFA:0001607	pharyngeal arch 4	visceral arch 4
ZFA:0001607	pharyngeal arch 4	branchial arch 2
ZFA:0001231	pharyngeal arch 4 skeleton	gill arch 2 skeleton
ZFA:0001231	pharyngeal arch 4 skeleton	visceral arch 4 skeleton
ZFA:0001231	pharyngeal arch 4 skeleton	branchial arch 2 skeleton
ZFA:0001608	pharyngeal arch 5	gill arch 3
ZFA:0001608	pharyngeal arch 5	visceral arch 5
ZFA:0001608	pharyngeal arch 5	branchial arch 3
ZFA:0001232	pharyngeal arch 5 skeleton	visceral arch 5 skeleton
ZFA:0001232	pharyngeal arch 5 skeleton	gill arch 3 skeleton
ZFA:0001232	pharyngeal arch 5 skeleton	branchial arch 3 skeleton
ZFA:0001609	pharyngeal arch 6	gill arch 4
ZFA:0001609	pharyngeal arch 6	branchial arch 4
ZFA:0001609	pharyngeal arch 6	visceral arch 6
ZFA:0001230	pharyngeal arch 6 skeleton	gill arch 4 skeleton
ZFA:0001230	pharyngeal arch 6 skeleton	branchial arch 4 skeleton
ZFA:0001230	pharyngeal arch 6 skeleton	visceral arch 6 skeleton
ZFA:0001610	pharyngeal arch 7	branchial arch 5
ZFA:0001610	pharyngeal arch 7	visceral arch 7
ZFA:0001610	pharyngeal arch 7	gill arch 5
ZFA:0001229	pharyngeal arch 7 skeleton	visceral arch 7 skeleton
ZFA:0001229	pharyngeal arch 7 skeleton	branchial arch 5 skeleton
ZFA:0001229	pharyngeal arch 7 skeleton	gill arch 5 skeleton
ZFA:0001460	pharyngeal arch cartilage	pharyngeal arch cartilages
ZFA:0001460	pharyngeal arch cartilage	splanchnocranium cartilage
ZFA:0001106	pharyngeal pouch	pharyngeal pouches
ZFA:0001128	pharyngeal pouch 1	pharyngeal pouches 1
ZFA:0001130	pharyngeal pouch 2	pharyngeal pouches 2
ZFA:0001131	pharyngeal pouch 3	pharyngeal pouches 3
ZFA:0001134	pharyngeal pouch 4	pharyngeal pouches 4
ZFA:0001133	pharyngeal pouch 5	pharyngeal pouches 5
ZFA:0001132	pharyngeal pouch 6	pharyngeal pouches 6
ZFA:0005003	pharyngeal vasculature	branchial vasculature
ZFA:0005003	pharyngeal vasculature	branchial basket
ZFA:0001250	pharyngobranchial 2 bone	infrapharyngobranchial 2
ZFA:0001536	pharyngobranchial 2 cartilage	pharyngobranchial 2 cartilages
ZFA:0001252	pharyngobranchial 3 bone	pharyngobranchial 3 bones
ZFA:0001534	pharyngobranchial 3 cartilage	pharyngobranchial 3 cartilages
ZFA:0001251	pharyngobranchial 4 cartilage	infrapharyngobranchial 4 cartilage
ZFA:0001251	pharyngobranchial 4 cartilage	infrapharyngobranchials
ZFA:0000527	pharyngobranchial bone	pharyngobranchials
ZFA:0000527	pharyngobranchial bone	infrapharyngobranchial
ZFA:0001533	pharyngobranchial cartilage	pharyngobranchial cartilages
ZFA:0009220	photopic photoreceptor cell	photopic photoreceptor cells
ZFA:0009127	photoreceptor cell	photoreceptor cells
ZFA:0001465	photoreceptor inner segment layer	photoreceptor inner segment layers
ZFA:0001466	photoreceptor outer segment layer	photoreceptor outer segment layers
ZFA:0009090	pigment cell	chromatophore
ZFA:0009090	pigment cell	chromatocyte
ZFA:0009170	pigment cell (sensu Vertebrata)	pigment cells (sensu Vertebrata)
ZFA:0009241	pigmented epithelial cell	pigmented epithelial cells
ZFA:0007054	pillar of the anterior semicircular canal	horizontal hub
ZFA:0007054	pillar of the anterior semicircular canal	anterior hub of the semicircular canal
ZFA:0007054	pillar of the anterior semicircular canal	anterior pillar
ZFA:0007054	pillar of the anterior semicircular canal	anterior pillar of the semicircular canal
ZFA:0007055	pillar of the lateral semicircular canal	ventral piller of the semicircular canal
ZFA:0007055	pillar of the lateral semicircular canal	ventral pillar
ZFA:0007055	pillar of the lateral semicircular canal	ventral bar
ZFA:0007055	pillar of the lateral semicircular canal	lateral hub of the semicircular canal
ZFA:0007056	pillar of the posterior semicircular canal	posterior hub of the semicircular canal
ZFA:0007056	pillar of the posterior semicircular canal	horizontal hub
ZFA:0007056	pillar of the posterior semicircular canal	posterior pillar
ZFA:0007056	pillar of the posterior semicircular canal	posterior pillar of the semicircular
ZFA:0009284	pinealocyte	pinealocytes
ZFA:0009332	plasma cell	plasmacyte
ZFA:0001656	pleuroperitoneal cavity	visceral cavity
ZFA:0009285	podocyte	podocytes
ZFA:0000058	polster	pillow
ZFA:0005241	polychromatophilic erythroblast	polychromatophilic normoblast
ZFA:0005241	polychromatophilic erythroblast	polychromatic erythroblast
ZFA:0005241	polychromatophilic erythroblast	intermediate normoblast
ZFA:0005241	polychromatophilic erythroblast	intermediate erythroblast
ZFA:0005241	polychromatophilic erythroblast	rubricyte
ZFA:0005241	polychromatophilic erythroblast	polychromatic normoblast
ZFA:0009054	polymodal neuron	polymodal neurons
ZFA:0000410	postcleithrum	postcleithra
ZFA:0000819	postcommissural nucleus of ventral telencephalon	postcommissural nucleus of V
ZFA:0000819	postcommissural nucleus of ventral telencephalon	area ventralis telencephali, nucleus postcommissuralis
ZFA:0001457	postcranial axial cartilage	postcranial axial cartilages
ZFA:0000317	postcranial axial skeleton	axial skeleton
ZFA:0005887	posterior basicapsular commissure	posterior basicranial commissure
ZFA:0000477	posterior cardinal vein	caudal cardinal veins
ZFA:0000477	posterior cardinal vein	PCV
ZFA:0000477	posterior cardinal vein	axial vein
ZFA:0000477	posterior cardinal vein	postcardinal vein
ZFA:0005027	posterior cerebral vein	caudal cerebral vein
ZFA:0005027	posterior cerebral vein	PCeV
ZFA:0005001	posterior communicating artery	posterior communicating segment of the basilar artery
ZFA:0005001	posterior communicating artery	caudal communicating segment
ZFA:0005001	posterior communicating artery	PCS
ZFA:0005001	posterior communicating artery	PCA
ZFA:0000566	posterior crista	posterior semicircular canal sensory patches
ZFA:0000566	posterior crista	posterior crista ampullaris
ZFA:0000566	posterior crista	caudal crista
ZFA:0000566	posterior crista	posterior semicircular canal sensory patch
ZFA:0000566	posterior crista	posterior cristae
ZFA:0000566	posterior crista	pc
ZFA:0000411	posterior crista primordium	posterior crista primordia
ZFA:0005926	posterior hypaxial muscle	anterior hypaxial muscle
ZFA:0005926	posterior hypaxial muscle	PHM
ZFA:0005926	posterior hypaxial muscle	ventral-most hypaxial muscle
ZFA:0005926	posterior hypaxial muscle	inferior obliquus muscle
ZFA:0001293	posterior kidney	posterior kidneys
ZFA:0000944	posterior lateral line	pll
ZFA:0001314	posterior lateral line ganglion	pLLg
ZFA:0001314	posterior lateral line ganglion	posterior lateral line ganglia
ZFA:0000175	posterior lateral line nerve	caudal lateral line nerve
ZFA:0000940	posterior lateral line neuromast	neuromast posterior
ZFA:0000940	posterior lateral line neuromast	neuromasts posterior
ZFA:0001156	posterior lateral line placode	posterior lateral line placodes
ZFA:0001157	posterior lateral line primordium	posterior lateral line primordia
ZFA:0005040	posterior lateral mesoderm	PLM
ZFA:0005042	posterior lateral plate mesoderm	PLPM
ZFA:0000558	posterior macula	posterior sensory patch
ZFA:0000558	posterior macula	posteromedial macula
ZFA:0000558	posterior macula	pm
ZFA:0005079	posterior mesencephalic central artery	caudal mesencephalic central artery
ZFA:0005079	posterior mesencephalic central artery	PMCtA
ZFA:0005088	posterior mesenteric artery	PMA
ZFA:0005088	posterior mesenteric artery	caudal mesenteric artery
ZFA:0005925	posterior migratory muscle precursor stream	third migratory stream
ZFA:0001426	posterior naris	excurrent nostril
ZFA:0001426	posterior naris	posterior nares
ZFA:0001370	posterior pancreatic bud	dorsal pancreatic anlage
ZFA:0001370	posterior pancreatic bud	caudal anlage
ZFA:0001370	posterior pancreatic bud	dorsal posterior bud
ZFA:0001623	posterior pronephric duct	posterior pronephric ducts
ZFA:0005338	posterior recess	recessus posterior
ZFA:0005338	posterior recess	posterior recess of diencephalic ventricle
ZFA:0001433	posterior sclerotic bone	posterior sclerotic bones
ZFA:0000262	posterior semicircular canal	posterior semicircular duct
ZFA:0000262	posterior semicircular canal	posterior semicircular canals
ZFA:0000262	posterior semicircular canal	caudal vertical semicircular canal
ZFA:0005684	posteromedial glomerulus	mpG
ZFA:0000059	postoptic commissure	post-optic commissure
ZFA:0000059	postoptic commissure	post optic commissure
ZFA:0000059	postoptic commissure	POC
ZFA:0005394	post-otic sensory canal	postotic sensory canal
ZFA:0001571	postovulatory follicle	postovulatory follicles
ZFA:0000549	posttemporal	post-temporal
ZFA:0000549	posttemporal	postemporal
ZFA:0005628	posttemporal fossa	temporal fossa
ZFA:0001117	post-vent region	tail
ZFA:0005037	post-vent vasculature	tail vasculature
ZFA:0001397	post-Weberian supraneural	post-Weberian supraneurals
ZFA:0000263	precaudal vertebra	abdominal vertebra
ZFA:0000263	precaudal vertebra	precaudal vertebrae
ZFA:0000263	precaudal vertebra	trunk vertebra
ZFA:0009344	precursor B cell	pre-B lymphocyte
ZFA:0005635	predentine	predentin
ZFA:0005635	predentine	pre-dentine
ZFA:0001404	preethmoid bone	pre-ethmoid
ZFA:0001404	preethmoid bone	preethmoid bones
ZFA:0000567	premaxilla	premaxillae
ZFA:0001577	premaxilla ascending process	premaxilla ascending processes
ZFA:0007090	premigratory cranial neural crest cell	premigratory cranial neural crest cells
ZFA:0007084	premigratory neural crest cell	premigratory neural crest cells
ZFA:0007094	premigratory trunk neural crest cell	premigratory trunk neural crest cells
ZFA:0000264	preopercle	preopercles
ZFA:0001594	preopercle horizontal limb	preopercle horizontal arm
ZFA:0001594	preopercle horizontal limb	preopercle ventral arm
ZFA:0001594	preopercle horizontal limb	preopercle lower limb
ZFA:0001594	preopercle horizontal limb	preopercle anterior arm
ZFA:0001595	preopercle vertical limb	preopercle vertical arm
ZFA:0001595	preopercle vertical limb	preopercle posterior arm
ZFA:0001595	preopercle vertical limb	preopercle upper limb
ZFA:0001595	preopercle vertical limb	preopercle dorsal arm
ZFA:0000470	preoptic area	area preoptica
ZFA:0000470	preoptic area	area praeoptica
ZFA:0000470	preoptic area	preoptic region
ZFA:0005789	preopticohypophyseal tract	preopticohypophyseal axon tract
ZFA:0007013	preplacodal ectoderm	panplacodal ectoderm
ZFA:0009274	pressoreceptor cell	pressoreceptor cells
ZFA:0000146	presumptive brain	brain rudiment
ZFA:0001376	presumptive ectoderm	presumptive epidermis
ZFA:0000062	presumptive forebrain	presumptive prosencephalon
ZFA:0000569	presumptive hindbrain	presumptive rhombencephalon
ZFA:0005911	presumptive lateral nucleus of ventral telencephalon	M4
ZFA:0005911	presumptive lateral nucleus of ventral telencephalon	lateral nucleus of area ventralis telencepha
ZFA:0000148	presumptive midbrain	presumptive mesencephalon
ZFA:0001187	presumptive midbrain hindbrain boundary	presumptive midbrain-hindbrain boundary
ZFA:0000063	presumptive neural plate	prospective vegetal ectoderm
ZFA:0000063	presumptive neural plate	neurectoderm
ZFA:0000063	presumptive neural plate	presumptive central nervous system
ZFA:0000063	presumptive neural plate	prospective neuroectoderm
ZFA:0001071	presumptive neural retina	inner layer optic cup
ZFA:0001071	presumptive neural retina	presumptive retinas
ZFA:0000820	presumptive neuron neural tube	presumptive neurons neural tube
ZFA:0005909	presumptive preglomerular region	preglomerular anlagen
ZFA:0005909	presumptive preglomerular region	M2
ZFA:0005909	presumptive preglomerular region	early migrated posterior tubercular region
ZFA:0005908	presumptive pretectum proliferative zone	M1
ZFA:0001070	presumptive pronephric mesoderm	nephron primordium
ZFA:0000064	presumptive retinal pigmented epithelium	outer layer optic cup
ZFA:0000064	presumptive retinal pigmented epithelium	presumptive pigmented epithelia
ZFA:0000053	presumptive segmental plate	presumptive segmental plates
ZFA:0000417	presumptive spinal cord	presumptive spinal cord neural plate
ZFA:0000417	presumptive spinal cord	presumptive spinal cord neural keel
ZFA:0000417	presumptive spinal cord	presumptive spinal cord neural rod
ZFA:0001116	presumptive structure	presumptive structures
ZFA:0005336	presumptive swim bladder	swim bladder anlage
ZFA:0005910	presumptive ventral entopeduncular nucleus	M3
ZFA:0000601	pretectal periventricular nucleus	periventricular pretectum
ZFA:0000601	pretectal periventricular nucleus	pretectal periventricular nuclei
ZFA:0000266	pretecto-mammillary tract	pretecto-mamillary tract
ZFA:0000266	pretecto-mammillary tract	pretectomamillary tract
ZFA:0000266	pretecto-mammillary tract	TPp
ZFA:0000266	pretecto-mammillary tract	pretecto mammillary tract
ZFA:0000557	preural 1 vertebra	preural centrum 1
ZFA:0000557	preural 1 vertebra	penultimate vertebra
ZFA:0000557	preural 1 vertebra	second last vertebra
ZFA:0000557	preural 1 vertebra	pu1
ZFA:0000586	preural 2 vertebra	preural centrum 2
ZFA:0000586	preural 2 vertebra	third last vertebra
ZFA:0000586	preural 2 vertebra	antepenultimate vertebra
ZFA:0000586	preural 2 vertebra	pu2
ZFA:0001583	preural centrum 1+ ural centrum 1	urostyle
ZFA:0000734	preural vertebra	caudal fin vertebra
ZFA:0000734	preural vertebra	specialized centra/vertebrae
ZFA:0000308	prevomer	vomer
ZFA:0005135	primary dental epithelium	tooth epithelium
ZFA:0005135	primary dental epithelium	pharyngeal tooth epithelium
ZFA:0001122	primary germ layer	embryonic germ layers
ZFA:0005026	primary head sinus	PHS
ZFA:0005026	primary head sinus	lateral head vein
ZFA:0005754	primary islet	principal islet
ZFA:0009244	primary motor neuron	primary motoneuron
ZFA:0000821	primary neuron hindbrain	primary neurons hindbrain
ZFA:0000267	primary olfactory fiber layer	olfactory nerve layer
ZFA:0000267	primary olfactory fiber layer	stratum nervosum bulbi olfactorii
ZFA:0005115	primary posterior lateral line primordium	primary posterior lateral line primordia
ZFA:0005115	primary posterior lateral line primordium	primI
ZFA:0001053	primitive internal carotid artery	PICA
ZFA:0001355	primitive meninx	meninx primitiva
ZFA:0001355	primitive meninx	meninges
ZFA:0001062	primitive mesencephalic artery	PMsA
ZFA:0005048	primitive prosencephalic artery	PPrA
ZFA:0009288	primordial germ cell	PGC
ZFA:0001052	primordial hindbrain channel	medial head vein
ZFA:0001052	primordial hindbrain channel	PHBC
ZFA:0005264	primordial ligament	articular-maxillary ligament
ZFA:0005264	primordial ligament	maxillo-mandibular ligament
ZFA:0005264	primordial ligament	ligamentum primordiale
ZFA:0005017	primordial midbrain channel	PMBC
ZFA:0009349	pro-B cell	progenitor B cell
ZFA:0009349	pro-B cell	pro-B-lymphocyte
ZFA:0009349	pro-B cell	pro-B-cell
ZFA:0009349	pro-B cell	pro-B lymphocyte
ZFA:0000066	proctodeum	anus
ZFA:0005808	proepicardial cluster	proepicardium
ZFA:0005808	proepicardial cluster	proepicardial organ
ZFA:0009088	professional antigen presenting cell	APC
ZFA:0009109	progesterone secreting cell	progesterone secreting cells
ZFA:0009204	prolactin secreting cell	mammotroph
ZFA:0009204	prolactin secreting cell	mammotropic cell
ZFA:0009204	prolactin secreting cell	mammotrophic cell
ZFA:0009204	prolactin secreting cell	mammotrope
ZFA:0009204	prolactin secreting cell	lactotropic cell
ZFA:0009204	prolactin secreting cell	lactotroph
ZFA:0009204	prolactin secreting cell	lactotrope
ZFA:0009204	prolactin secreting cell	epsilon-acidophil
ZFA:0000098	proliferative region	cell division
ZFA:0000098	proliferative region	proliferation
ZFA:0000098	proliferative region	cell cycle
ZFA:0009253	promonocyte	promonocytes
ZFA:0005312	pronephric capsular space	Bowman's space
ZFA:0005312	pronephric capsular space	urinary space
ZFA:0005312	pronephric capsular space	inter-glomerular space
ZFA:0001622	pronephric distal early tubule	pronephric distal early tubules
ZFA:0001624	pronephric distal late tubule	distal late tubules
ZFA:0000150	pronephric duct	pronephric ducts
ZFA:0001055	pronephric duct opening	pronephric duct openings
ZFA:0001055	pronephric duct opening	urogenital opening
ZFA:0005313	pronephric glomerular basement membrane	pronephric glomerular filtration membrane
ZFA:0005310	pronephric glomerular capsule	Bowman's capsule
ZFA:0005311	pronephric glomerular capsule epithelium	pronephric parietal epithelial layer
ZFA:0001557	pronephric glomerulus	pronephric glomera
ZFA:0001557	pronephric glomerulus	pronephric glomeruli
ZFA:0001557	pronephric glomerulus	pronephric glomus
ZFA:0000067	pronephric mesoderm	pronephric primordium
ZFA:0001620	pronephric proximal convoluted tubule	PCT
ZFA:0001621	pronephric proximal straight tubule	proximal straight tubules
ZFA:0001558	pronephric tubule	ciliated neck segment
ZFA:0000151	pronephros	pronephric nephron
ZFA:0000151	pronephros	embryonic kidney
ZFA:0000068	proneural cluster	proneural clusters
ZFA:0009348	pro-NK cell	null cell
ZFA:0009348	pro-NK cell	pro-natural killer cell
ZFA:0009348	pro-NK cell	preNK cell
ZFA:0009348	pro-NK cell	NKP
ZFA:0009348	pro-NK cell	natural killer cell progenitor
ZFA:0000575	prootic	prootics
ZFA:0005455	prootic foramen	anterior trigemino-facialis foramen of Howes
ZFA:0005455	prootic foramen	trigeminal notch of Harrington
ZFA:0001589	propterygium	propterygia
ZFA:0005049	prosencephalic artery	PrA
ZFA:0009350	pro-T cell	TN1 cell
ZFA:0009350	pro-T cell	DN1 thymocyte
ZFA:0009350	pro-T cell	DN1 cell
ZFA:0009350	pro-T cell	pro-T lymphocyte
ZFA:0005227	protoneuromast	immature neuromast
ZFA:0005227	protoneuromast	proto neuromast
ZFA:0005227	protoneuromast	proto-neuromast
ZFA:0000612	protractor hyoidei	protractors hyoidei
ZFA:0000612	protractor hyoidei	protractor hyoideus
ZFA:0005581	proximal pars anterior	proximal pars distalis
ZFA:0005011	pseudobranchial artery	pseudobranchial arteries
ZFA:0009057	pseudounipolar neuron	pseudounipolar neurons
ZFA:0000419	pterosphenoid	pterosphenoids
ZFA:0000576	pterotic	autopterotic
ZFA:0005902	pterygoid process	Ptp
ZFA:0001283	pupil	pupils
ZFA:0009071	Purkinje cell	Purkinje cells
ZFA:0009273	pyramidal cell	pyramidal cells
ZFA:0000621	quadrate	quadrates
ZFA:0005484	quadrate-anguloarticular joint	jaw joint
ZFA:0001593	quadrate ventral process	quadrate ventral processes
ZFA:0000271	radial	radials
ZFA:0009292	radial glial cell	radial glial cells
ZFA:0001429	raphe nucleus	median raphe nucleus
ZFA:0005099	ray vein	ray veins
ZFA:0009001	receptor cell (sensu Animalia)	receptor cells (sensu Animalia)
ZFA:0005014	recurrent branch afferent branchial artery	recurrent branch afferent branchial arteries
ZFA:0005014	recurrent branch afferent branchial artery	RCB
ZFA:0009224	red sensitive photoreceptor cell	red sensitive photoreceptor cells
ZFA:0001269	regenerating fin	regenerating fins
ZFA:0005147	regenerating tissue	regenerating tissues
ZFA:0001389	regeneration epithelium	epidermal cap
ZFA:0001389	regeneration epithelium	wound epidermis
ZFA:0001389	regeneration epithelium	wound epithelium
ZFA:0005246	regeneration fibroblast	blastemal fibroblasts
ZFA:0005246	regeneration fibroblast	blastemal fibroblast
ZFA:0000420	renal artery	renal arteries
ZFA:0005283	renal capsular space	Bowman's space
ZFA:0005283	renal capsular space	urinary space
ZFA:0005283	renal capsular space	inter-glomerular space
ZFA:0005281	renal corpuscle	Malpighian corpuscle
ZFA:0005254	renal glomerular capsule	Bowman's capsule
ZFA:0005253	renal glomerular capsule epithelium	parietal epithelial layer
ZFA:0001288	renal glomerulus	renal glomeruli
ZFA:0001288	renal glomerulus	glomerular capillary tuft
ZFA:0009375	renal intercalated cell	intercalated cell
ZFA:0000577	renal portal vein	renal portal veins
ZFA:0000163	renal system	urinary system
ZFA:0001287	renal tubule	mesonephric tubule
ZFA:0001287	renal tubule	renal tubules
ZFA:0005586	renal vesicle	stage I nephron
ZFA:0001628	replacement bone	replacement bones
ZFA:0009200	reticular cell	reticular cells
ZFA:0009252	reticulocyte	reticulocytes
ZFA:0000152	retina	retinas
ZFA:0009262	retinal cone cell	retinal cone cells
ZFA:0009310	retinal ganglion cell	gangliocyte
ZFA:0009310	retinal ganglion cell	RGC
ZFA:0000024	retinal ganglion cell layer	ganglion cell layer
ZFA:0000119	retinal inner nuclear layer	inner nuclear layer
ZFA:0000119	retinal inner nuclear layer	intermediate cell layer
ZFA:0001329	retinal inner plexiform layer	inner plexiform layer
ZFA:0000046	retinal neural layer	neural retina
ZFA:0000046	retinal neural layer	neuroretina
ZFA:0001464	retinal outer nuclear layer	retinal outer nuclear layers
ZFA:0001330	retinal outer plexiform layer	retinal outer plexiform layers
ZFA:0000143	retinal photoreceptor layer	retinal photoreceptor layers
ZFA:0000144	retinal pigmented epithelium	PRE
ZFA:0000144	retinal pigmented epithelium	RPE
ZFA:0000144	retinal pigmented epithelium	pigmented epithelium
ZFA:0000144	retinal pigmented epithelium	pigmented retina
ZFA:0000144	retinal pigmented epithelium	pigmented retinal epithelium
ZFA:0009275	retinal rod cell	retinal rod cells
ZFA:0000422	retroarticular	retroarticulars
ZFA:0005804	rhombencephalic efferent neurons to the lateral line	RELL neuron
ZFA:0005805	rhombencephalic octavolateral efferent neuron	ROLE neuron
ZFA:0001064	rhombomere	hindbrain segment
ZFA:0001064	rhombomere	neuromere
ZFA:0001064	rhombomere	rhombomeres
ZFA:0001031	rhombomere 1	r1
ZFA:0000822	rhombomere 2	r2
ZFA:0000948	rhombomere 3	r3
ZFA:0001032	rhombomere 4	r4
ZFA:0000823	rhombomere 5	r5
ZFA:0000069	rhombomere 6	r6
ZFA:0000949	rhombomere 7	r7
ZFA:0000153	rhombomere 8	r8
ZFA:0000538	rib	pleural rib
ZFA:0000538	rib	dorsal rib
ZFA:0005173	right liver lobe	2nd lobe
ZFA:0005173	right liver lobe	gall bladder lobe
ZFA:0005173	right liver lobe	second lobe
ZFA:0009321	rod bipolar cell	rod bipolar cells
ZFA:0009150	Rohon-Beard neuron	RB neuron
ZFA:0009150	Rohon-Beard neuron	Rohon-Beard cell
ZFA:0009150	Rohon-Beard neuron	Rohon-Beard neurons
ZFA:0005192	RoI2C	rostral intermediate 2 caudal interneuron
ZFA:0005193	RoI2R	rostral intermediate 2 rostral interneuron
ZFA:0005194	RoL1	rostral lateral 1 interneuron
ZFA:0005198	RoL2	rostral lateral 2 interneuron
ZFA:0005200	RoL2c	rostral lateral 2 caudal interneuron
ZFA:0005199	RoL2r	rostral lateral 2 rostral interneuron
ZFA:0005201	RoL3	rostral lateral 3 interneuron
ZFA:0005202	RoM1c	rostral medial 1 caudal interneuron
ZFA:0005203	RoM1r	rostral medial 1 rostral interneuron
ZFA:0005205	RoM2l	rostral medial 2 lateral interneuron
ZFA:0005206	RoM2m	rostral medial 2 medial interneuron
ZFA:0005207	RoM3l	rostral medial 3 lateral interneuron
ZFA:0005208	RoM3m	rostral medial 3 medial interneuron
ZFA:0001311	roof plate rhombomere region	roof plate hindbrain
ZFA:0005180	RoP motor neuron	rostral primary motoneuron
ZFA:0005029	rostral blood island	RBI
ZFA:0005029	rostral blood island	anterior myeloid compartment
ZFA:0000643	rostral cerebellar tract	tractus cerebellaris anterior
ZFA:0000643	rostral cerebellar tract	anterior cerebellar tract
ZFA:0000579	rostral mesencephalo-cerebellar tract	anterior mesencephalo-cerebellar tract
ZFA:0001698	rostral octaval nerve motor nucleus	rostral efferent nuclei
ZFA:0001698	rostral octaval nerve motor nucleus	rostral cranial nerve VIII motor nucleus
ZFA:0001698	rostral octaval nerve motor nucleus	ROLE
ZFA:0001698	rostral octaval nerve motor nucleus	REN
ZFA:0000274	rostral octaval nucleus	anterior octaval nucleus
ZFA:0000274	rostral octaval nucleus	nucleus octavus anterior
ZFA:0005580	rostral pars anterior	rostral pars distalis
ZFA:0000426	rostral parvocellular preoptic nucleus	anterior parvocellular preoptic nucleus
ZFA:0000426	rostral parvocellular preoptic nucleus	rostral parvocellular preoptic nuclei
ZFA:0000580	rostral preglomerular nucleus	anterior preglomerular nucleus
ZFA:0000580	rostral preglomerular nucleus	nucleus praeglomerulosus anterior
ZFA:0000427	rostral thalamic nucleus	anterior thalamic nucleus
ZFA:0000427	rostral thalamic nucleus	nucleus anterior thalami
ZFA:0000581	rostral tuberal nucleus	nucleus tuberis anterior
ZFA:0000581	rostral tuberal nucleus	anterior tuberal nucleus
ZFA:0005204	RoV3	rostral ventral 3 interneuron
ZFA:0000428	saccule	sacculus
ZFA:0000676	sagitta	sacculith
ZFA:0000676	sagitta	immature posterior otolith
ZFA:0000676	sagitta	saccular otolith
ZFA:0000277	scale	scales
ZFA:0001704	scale primordium	scale primordia
ZFA:0001704	scale primordium	scale placode
ZFA:0005900	scale radius	scale radii
ZFA:0000583	scapula	scapulae
ZFA:0001455	scapulocoracoid	scapulo-coracoid cartilage
ZFA:0001455	scapulocoracoid	coraco-scapular cartilage
ZFA:0005638	scapulo-vertebral ligament	Baudelot's ligaments
ZFA:0005638	scapulo-vertebral ligament	scapulo-vertebral ligaments
ZFA:0009174	scleral cell	scleral cells
ZFA:0001411	sclerotic bone	sclerotic bones
ZFA:0001411	sclerotic bone	scleral ossicle
ZFA:0001509	sclerotic cartilage	sclerotic cartilages
ZFA:0001509	sclerotic cartilage	scleral cartilage
ZFA:0001080	sclerotome	sclerotomes
ZFA:0000399	secondary gustatory nucleus trigeminal nucleus	secondary gustatory nucleus trigeminal nuclei
ZFA:0009247	secondary motor neuron	secondary motoneuron
ZFA:0009246	secondary neuron	secondary neurons
ZFA:0005116	secondary posterior lateral line primordium	secondary posterior lateral line primordia
ZFA:0000677	segmental intercostal artery	segmental intercostal arteries
ZFA:0000279	segmental plate	presomitic mesoderm
ZFA:0000279	segmental plate	PSM
ZFA:0000431	semicircular canal	semicircular canals
ZFA:0000431	semicircular canal	semicircular duct
ZFA:0000431	semicircular canal	scc
ZFA:0009160	seminal fluid secreting cell	seminal fluid secreting cells
ZFA:0005879	seminiferous tubule	sperm duct
ZFA:0005879	seminiferous tubule	seminiferous tubules
ZFA:0009050	sensory epithelial cell	sensory epithelial cells
ZFA:0009185	sensory processing neuron	sensory processing neurons
ZFA:0000679	sensory root of facial nerve	sensory roots of facial nerves
ZFA:0000282	sensory system	sensory systems
ZFA:0000433	sensory trigeminal nucleus	sensory trigeminal nuclei
ZFA:0000433	sensory trigeminal nucleus	NVs
ZFA:0009361	serotonergic neuron	5-hydroxytryptamine neuron
ZFA:0009361	serotonergic neuron	5-HT neuron
ZFA:0009361	serotonergic neuron	serotinergic neurons
ZFA:0009361	serotonergic neuron	serotinergic neuron
ZFA:0009213	serotonin secreting cell	serotin secreting cells
ZFA:0009133	Sertoli cell	Sertoli cells
ZFA:0000071	shield	Spemann's organizer
ZFA:0000071	shield	dorsal organizer
ZFA:0000071	shield	organizer
ZFA:0000071	shield	Spemann Mangold organizer
ZFA:0009089	simple columnar epithelial cell	simple columnar epithelial cells
ZFA:0001496	simple columnar epithelium	simple columnar epithelia
